1.316244794610972768e+00,1.408228780949861481e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.259481095234818326e-02,1.512313629483144073e-01
3.530352220684287445e+00,2.953892841645349598e+00
4.729140769789937693e+00,3.000000000000000000e+00
2.564981189753789970e-03,0.000000000000000000e+00
2.984969392107792885e+00,3.000000000000000000e+00
2.785196631792525856e-01,2.640391955514347355e-01
5.000000000000000000e+00,3.000000000000000000e+00
3.375693971269672078e-01,3.497612335312381693e-01
3.998216406187973249e+00,3.000000000000000000e+00
1.449590927604129664e+00,1.468675929711472872e+00
4.195316940424380636e-01,6.201606674837227828e-01
5.437298731292472542e-02,6.586112654203490901e-02
1.844712086818136143e+00,2.075758274879432541e+00
6.872899890132249112e-01,6.788111087385929610e-01
2.865763090486329823e+00,2.761102406946551291e+00
1.710808112680810789e+00,1.577947630401222545e+00
6.704638600910068913e-01,1.051844616025481294e+00
5.000000000000000000e+00,3.000000000000000000e+00
4.882932528332400324e+00,3.000000000000000000e+00
3.769809222124700376e+00,2.994209544031457337e+00
2.272990627982157896e+00,2.218483619591724576e+00
2.549145236276087800e+00,2.879651494844197135e+00
2.750568079753553441e+00,2.757463946467274329e+00
5.134910771144806096e-01,6.788111087385928499e-01
3.833307426241008731e+00,3.000000000000000000e+00
4.321555003591136312e+00,3.000000000000000000e+00
1.173199426143884061e+00,9.615902912448442974e-01
1.765179643270178067e+00,1.691258181372570446e+00
2.119635172369587650e+00,2.153686705237520371e+00
4.816562909531405090e+00,3.000000000000000000e+00
3.207187178603115640e+00,2.900789924084474336e+00
2.792768369104914328e+00,3.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.786244338291999245e+00,1.439738867488699947e+00
1.559824342298451683e+00,1.542298281206313515e+00
2.249456939224192542e-01,1.188590798755370104e-01
1.021564272844411869e+00,1.317160081044887132e+00
3.161024435130142862e+00,2.900789924084474336e+00
4.416888289928170508e+00,3.000000000000000000e+00
3.112461439077061964e+00,2.853142515185838057e+00
2.920694517844545590e+00,2.965970666238289866e+00
2.077557096392977254e+00,2.090873460822225027e+00
5.134259365256915730e-01,6.050598194487309955e-01
7.262763139253856082e-01,7.826148730058890557e-01
3.915803344036182132e+00,2.994175336520694231e+00
3.436486394129314892e+00,2.929191985150904731e+00
2.943410585176234662e+00,2.761102406946550847e+00
2.449905112424012099e+00,2.768551437152707795e+00
1.128216705822052912e+00,9.496422450567212348e-01
1.234013668067206915e+00,1.202796516976515351e+00
4.394839708105220843e+00,3.000000000000000000e+00
1.747317548731648129e+00,1.403101033879012638e+00
1.366639864542689153e-01,4.213417754567623241e-01
3.672617072459312570e+00,3.000000000000000000e+00
2.272990627982157896e+00,2.218483619591724576e+00
3.942042132146355460e+00,3.000000000000000000e+00
4.669323818806452309e-01,3.418940823598248802e-01
3.645032633575553405e+00,3.000000000000000000e+00
2.330255710034521144e+00,2.724081213571904581e+00
1.795951349380453088e+00,1.950629085229530713e+00
3.431286208998697962e+00,3.000000000000000000e+00
1.072104599170718764e+00,1.193832581826919981e+00
1.128216705822052912e+00,8.579831975831840873e-01
2.067299369712498169e+00,1.691895015455824103e+00
4.298686842581696865e+00,2.997845578513002707e+00
7.299538899310763496e-01,7.171666898049268157e-01
1.360021747499986500e+00,1.577947630401222545e+00
4.956750018956329384e+00,3.000000000000000000e+00
2.971540305456651376e-01,1.447461277483200748e-01
9.614114777800323308e-01,9.095284849820437501e-01
1.360943633900228988e+00,1.454390549573721936e+00
1.568150350961398098e+00,1.450111290688760324e+00
2.102210625745776884e+00,1.733925387781366734e+00
2.508992484416706858e+00,2.632868434204790997e+00
1.912448481243115950e+00,1.745772888165091352e+00
3.248640789978693100e+00,2.953892841645349598e+00
2.620417558798298963e+00,2.723176481103291913e+00
2.733746964415561198e+00,2.837076353304242016e+00
1.751758465511084051e-01,6.586112654203502004e-02
1.295094678017055800e+00,1.313435981131862107e+00
2.449905112424011655e+00,2.348787475945090630e+00
3.307612976972772678e+00,2.964305153386430192e+00
5.908387708369299274e-01,6.788111087385928499e-01
3.770096585613135209e-01,6.091938817327628986e-01
2.496876849605277116e+00,2.801530905322107134e+00
2.077557096392977254e+00,2.099670089314145116e+00
2.606402250670565302e-01,4.605623776854553819e-01
4.665211338851487533e+00,2.997845578513002707e+00
4.212796188378836959e+00,3.000000000000000000e+00
2.001439283286826853e+00,2.401874571059727792e+00
2.464908056214786924e+00,2.437509777468406025e+00
4.148980915181008200e+00,3.000000000000000000e+00
9.963227338133111566e-01,9.095284849820437501e-01
7.993938027489703169e-01,7.826148730058890557e-01
1.786244338291999245e+00,1.590089876348086628e+00
4.535714009534431490e+00,3.000000000000000000e+00
7.965053591573895142e-01,8.579831975831839763e-01
2.316547844326955818e+00,2.328755766202998956e+00
